t|lon|lat|id|v
2953|23.55344166666667|37.889990000000004|28|-0.04099,0.09121
2954|23.61301666666667|37.95868333333333|38|0.0,-0.0
2955|23.544466666666665|37.883616666666654|4|0.0,-0.0
2956|23.65035666666667|37.933213333333335|36|0.0,-0.0
2957|23.53536|37.893283333333336|5|-0.04242,-0.09056
2958|23.582455|37.95295|7|-0.0,0.0
2958|23.68152666666667|37.929955|9|-0.0,-0.0
2959|23.6047|37.960366666666665|8|0.0,0.0
2959|23.61301666666667|37.95868333333333|38|0.0,-0.0
2960|23.54825|37.89711666666667|10|0.0,-0.0
2960|23.68063333333333|37.93083333333333|11|0.0,-0.0
2961|23.613000000000003|37.958666666666666|38|0.0,-0.0
2962|23.538656666666668|38.024106666666654|47|-0.0,-0.0
2963|23.56426333333333|37.96131833333333|41|-0.0,-0.0
2963|23.65016666666667|37.931779999999996|14|-0.0,-0.0
2964|23.573845000000002|37.960055|12|-0.0,0.0
2965|23.594926666666666|37.95515|15|-0.0,-0.0
2966|23.683085|37.92899333333333|16|0.0,-0.0
2967|23.66826166666667|37.93814333333333|17|0.0,-0.0
2968|23.62831666666667|37.94261333333333|32|0.0,-0.0
2969|23.62271|37.940871666666666|19|0.0,-0.0
2969|23.613000000000003|37.958666666666666|38|0.0,-0.0
2970|23.52326166666667|37.89035|29|0.0196,-0.09806
2971|23.613000000000003|37.95868333333333|38|0.0,-0.0
2972|23.50547833333333|37.84708|22|0.0,-0.0
2973|23.589605|37.9523|21|0.0,0.0
2974|23.613000000000003|37.9587|38|0.0,-0.0
2975|23.532916666666665|38.02520000000001|53|0.0,0.0
2976|23.613000000000003|37.9587|38|0.0,-0.0
2977|23.61301666666667|37.95871666666667|38|0.0,-0.0
2978|23.550023333333336|37.872609999999995|31|0.0,-0.0
2979|23.60312166666667|37.95513|24|0.0,-0.0
2980|23.61301666666667|37.958733333333335|38|0.0,-0.0
2981|23.573845000000002|37.960055|12|0.0,0.0
2982|23.61303333333333|37.95871666666667|38|0.0,-0.0
2983|23.596185000000002|37.95678166666666|23|0.0,0.0
2984|23.574305|37.96117|42|-0.0,0.0
2985|23.61303333333333|37.9587|38|0.0,-0.0
2986|23.530366666666666|38.015883333333335|43|0.0,-0.0
2987|23.58023|37.954476666666665|26|0.0,-0.0
2988|23.61303333333333|37.958666666666666|38|0.0,-0.0
2989|23.64866666666667|37.933|35|-0.0891,-0.0454
2990|23.61301666666667|37.95868333333333|38|0.08481,-0.05299
2991|23.64975166666667|37.936098333333334|49|-0.0,0.0
2992|23.56418666666667|37.96032666666667|27|-0.0,0.0
2993|23.5635|37.95966666666666|0|-0.0,0.0
2993|23.669525|37.939536666666655|1|0.0,-0.0
2994|23.595866666666666|37.95245|3|0.0,-0.0
2994|23.553435|37.88996833333333|28|-0.04099,0.09121
2995|23.613000000000003|37.95868333333333|38|0.0,-0.0
2996|23.65040166666667|37.93320666666667|36|0.0,-0.0
2997|23.681525|37.929955|9|0.0,0.0
2998|23.604750000000006|37.9604|8|0.0,0.0
2999|23.582435|37.952935|7|0.0,-0.0
2999|23.613000000000003|37.95868333333333|38|0.0,-0.0
3000|23.54826666666667|37.89708333333333|10|0.0,-0.0
3001|23.68063333333333|37.93083333333333|11|-0.08415,0.05402
3001|23.65016666666667|37.931779999999996|14|0.0,-0.0
3002|23.52253333333333|37.8614|13|0.0,-0.0
3003|23.594925|37.955145|15|-0.0,-0.0
3004|23.683085|37.92899333333333|16|0.0,0.0
3005|23.668256666666665|37.9381|17|0.0,-0.0
3006|23.64866666666667|37.933|35|0.01045,-0.09945
3007|23.62831833333333|37.94256833333333|32|0.0,-0.0
3008|23.61298333333333|37.958733333333335|38|0.0,-0.0
3009|23.62271|37.940871666666666|19|0.09744,-0.02249
3010|23.613000000000003|37.95871666666667|38|0.0,-0.0
3011|23.505471666666665|37.847025|22|0.0,-0.0
3012|23.551466666666666|37.95455666666667|20|0.09178,-0.03971
3013|23.613000000000003|37.95871666666667|38|0.0,-0.0
3014|23.61298333333333|37.95871666666667|38|0.0,-0.0
3015|23.50849833333333|37.86638166666667|40|0.0,-0.0
3016|23.613000000000003|37.958733333333335|38|0.0,-0.0
3017|23.613000000000003|37.958733333333335|38|0.0,-0.0
3018|23.613000000000003|37.958733333333335|38|0.0,-0.0
3019|23.74239|37.68814333333333|60|12.10996,-6.8234
3020|23.57384333333333|37.960055|12|-0.0,0.0
3021|23.613000000000003|37.958733333333335|38|0.0,-0.0
3022|23.596191666666666|37.956776666666656|23|0.04679,0.08838
3023|23.613000000000003|37.95871666666667|38|0.0,-0.0
3024|23.53526333333333|37.893283333333336|5|0.07408,-0.06717
3025|23.58562166666667|37.95598500000001|25|0.0,-0.0
3026|23.613000000000003|37.9587|38|0.0,-0.0
3027|23.518666666666665|38.026833333333336|34|0.0,-0.0
3028|23.580225|37.954481666666666|26|0.0,-0.0
3029|23.61301666666667|37.9587|38|0.0,-0.0
3030|23.56418|37.960353333333344|27|-0.0,0.0
3030|23.669536666666666|37.93953833333333|1|0.0,-0.0
3031|23.61301666666667|37.95868333333333|38|0.0,-0.0
3032|23.59484666666667|37.955678333333346|2|0.0,-0.0
3033|23.59595|37.95241666666666|3|0.0,0.0
3034|23.61301666666667|37.958666666666666|38|0.0,-0.0
3035|23.54455|37.883633333333336|4|0.0,-0.0
3036|23.65039166666667|37.93324166666665|36|0.0,-0.0
3037|23.58245333333333|37.952956666666665|7|0.0,-0.0
3038|23.604716666666665|37.960366666666665|8|0.0,0.0
3039|23.61301666666667|37.95868333333333|38|0.0,-0.0
3040|23.68063333333333|37.93083333333333|11|-0.0,-0.0
3041|23.54828333333333|37.8971|10|0.0,-0.0
3042|23.613000000000003|37.95868333333333|38|0.0,-0.0
3043|23.65016666666667|37.931781666666666|14|0.0,-0.0
3044|23.5225|37.861366666666655|13|0.0,-0.0
3045|23.594925|37.95514166666667|15|0.0,0.0
3045|23.61301666666667|37.95868333333333|38|0.0,-0.0
3046|23.668251666666666|37.93813|17|0.0,-0.0
3047|23.628320000000002|37.94261|32|0.0,-0.0
3048|23.648311666666665|37.752784999999996|54|-9.63144,4.88623
3049|23.523236666666666|37.89037166666667|29|0.0196,-0.09806
3049|23.61301666666667|37.95865|38|0.0,-0.0
3050|23.73762|37.69490333333333|60|12.09804,-6.84452
3050|23.58961833333333|37.95231833333333|21|0.0,0.0
3051|23.50544|37.84700833333333|22|0.0,-0.0
3052|23.61301666666667|37.95865|38|0.0,-0.0
3053|23.61301666666667|37.95865|38|0.0,-0.0
3054|23.736711666666668|37.6962|60|12.14553,-6.7599
3055|23.50847333333333|37.86638833333333|40|0.0,-0.0
3056|23.61301666666667|37.958666666666666|38|0.0,-0.0
3057|23.73624333333333|37.69687666666667|60|12.16905,-6.71746
3058|23.603115|37.95514833333333|24|0.0,-0.0
3059|23.61301666666667|37.958666666666666|38|0.0,-0.0
3060|23.61301666666667|37.958666666666666|38|0.0,-0.0
3061|23.61301666666667|37.958666666666666|38|0.0,-0.0
3062|23.57384333333333|37.96005666666667|12|0.0,-0.0
3063|23.61301666666667|37.958666666666666|38|0.0,-0.0
3064|23.57430333333333|37.96117|42|-0.0,0.0
3065|23.734361666666665|37.69965666666667|60|12.26165,-6.5469
3066|23.61303333333333|37.95863333333333|38|0.0,-0.0
3067|23.5635|37.95966666666666|0|-0.09816,-0.01908
3067|23.56414|37.960346666666666|27|-0.0,0.0
3068|23.61301666666667|37.95865|38|0.0,-0.0
3069|23.669526666666666|37.939515|1|0.0,-0.0
3070|23.55335333333333|37.88990166666667|28|-0.04099,0.09121
3071|23.59591666666667|37.952383333333344|3|0.0,0.0
3072|23.61301666666667|37.958666666666666|38|0.0,-0.0
3073|23.54451666666667|37.883633333333336|4|0.0,-0.0
3074|23.650385000000004|37.93323833333333|36|0.0,-0.0
3075|23.61301666666667|37.95868333333333|38|0.0,-0.0
3075|23.68152666666667|37.929955|9|-0.0,0.0
3076|23.58246166666667|37.95295333333333|7|0.0,-0.0
3077|23.54825|37.897133333333336|10|-0.01392,-0.09903
3078|23.68063333333333|37.93083333333333|11|-0.0,-0.0
3079|23.61301666666667|37.95868333333333|38|0.0,-0.0
3080|23.59492166666667|37.95514|15|-0.0,-0.0
3081|23.61301666666667|37.95868333333333|38|0.0,-0.0
3082|23.68308833333333|37.928988333333336|16|-0.0,-0.0
3083|23.64866666666667|37.933|35|-0.19021,0.0618
3084|23.613000000000003|37.9587|38|0.0,-0.0
3085|23.62271333333333|37.94086833333333|19|-0.0,-0.0
3086|23.58871666666667|37.955566666666655|18|0.0,-0.0
3087|23.523204999999997|37.89038333333333|29|0.0196,-0.09806
3088|23.613000000000003|37.9587|38|0.0,-0.0
3089|23.551445|37.95453166666667|20|0.09178,-0.03971
3090|23.58962833333333|37.95229500000001|21|0.0,0.0
3091|23.50543333333333|37.84701333333333|22|0.0,-0.0
3092|23.57113333333333|37.960186666666665|30|0.0,-0.0
3093|23.508454999999998|37.86639666666667|40|-0.0,-0.0
3093|23.61298333333333|37.95871666666667|38|0.0,-0.0
3094|23.61298333333333|37.958733333333335|38|0.0,-0.0
3095|23.72916666666667|37.707625|60|12.46307,-6.37746
3096|23.60309166666667|37.955151666666666|24|0.0,-0.0
3097|23.613000000000003|37.95871666666667|38|0.0,-0.0
3098|23.728981666666666|37.70791333333333|60|12.47418,-6.3557
3099|23.613000000000003|37.9587|38|0.0,-0.0
3100|23.728535|37.70860666666667|60|12.47418,-6.3557
3101|23.52901666666667|38.028866666666666|57|0.0,-0.0
3102|23.57384333333333|37.960058333333336|12|0.0,0.0
3103|23.613000000000003|37.95868333333333|38|0.0,-0.0
3104|23.727645000000003|37.709993333333344|60|12.45192,-6.3992
3104|23.58561833333333|37.95601333333333|25|0.0,-0.0
3105|23.613000000000003|37.95868333333333|38|0.0,-0.0
3106|23.727425|37.71034|60|12.47418,-6.3557
3107|23.58022166666667|37.954485|26|-0.0,0.0
3108|23.613000000000003|37.9587|38|0.0,-0.0
3109|23.613000000000003|37.9587|38|0.0,-0.0
3110|23.72679333333333|37.71132333333333|60|12.47418,-6.3557
3111|23.564195|37.96034833333333|27|-0.0,0.0
3112|23.64974166666667|37.93612666666667|49|-0.0,0.0
3113|23.5635|37.95966666666666|0|0.0,-0.0
3114|23.66954|37.93953833333333|1|0.0,-0.0
3115|23.553221666666666|37.889928333333344|28|-0.04099,0.09121
3116|23.59591666666667|37.952433333333346|3|-0.0,0.0
3117|23.61298333333333|37.958733333333335|38|0.0,-0.0
3118|23.562195000000003|37.91152833333333|6|0.0,-0.0
3119|23.65041666666667|37.933205|36|0.0,-0.0
3120|23.725865|37.712759999999996|60|12.45192,-6.3992
3121|23.58245333333333|37.95295333333333|7|0.0,-0.0
3121|23.6047|37.96038333333333|8|0.0,0.0
3121|23.68152666666667|37.929955|9|0.0,-0.0
3122|23.68063333333333|37.93083333333333|11|-0.0,0.0
3122|23.72564333333333|37.71310500000001|60|12.47418,-6.3557
3123|23.54818333333333|37.8971|10|0.0,-0.0
3124|23.61298333333333|37.95875|38|0.0,-0.0
3125|23.725233333333332|37.713738333333346|60|12.45192,-6.3992
3126|23.564276666666668|37.961281666666665|41|-0.09871,-0.01599
3127|23.65016666666667|37.931781666666666|14|-0.0,-0.0
3128|23.59491833333333|37.95514166666667|15|-0.0,0.0
3129|23.61298333333333|37.95875|38|0.0,-0.0
3130|23.68309|37.928988333333336|16|0.0,-0.0
3131|23.72475|37.714486666666666|60|12.45192,-6.3992
3132|23.622711666666664|37.940871666666666|19|0.0,-0.0
3132|23.61298333333333|37.958766666666655|38|0.0,-0.0
3133|23.58871666666667|37.955566666666655|18|0.0,-0.0
3134|23.628326666666666|37.942548333333335|32|0.0,-0.0
3135|23.523176666666664|37.890370000000004|29|0.0196,-0.09806
3136|23.61296666666667|37.9588|38|0.0,-0.0
3137|23.61298333333333|37.958766666666655|38|0.0,-0.0
3138|23.61298333333333|37.958733333333335|38|0.0,-0.0
3139|23.508470000000003|37.86640833333333|40|0.0,0.0
3140|23.72294333333333|37.71725333333333|60|12.45192,-6.3992
3141|23.613000000000003|37.95871666666667|38|0.0,-0.0
3142|23.60311833333333|37.95514833333333|24|0.0,-0.0
3142|23.613000000000003|37.95871666666667|38|0.0,-0.0
3143|23.613000000000003|37.95871666666667|38|0.0,-0.0
3144|23.57384333333333|37.96005666666667|12|-0.07455,0.06665
3145|23.72134166666667|37.719711666666655|60|12.35187,-6.37506
3146|23.613000000000003|37.95871666666667|38|0.0,-0.0
3147|23.70437|37.91357|50|-0.0,-0.0
3148|23.72115833333333|37.71999666666667|60|12.36297,-6.35349
3149|23.613000000000003|37.95871666666667|38|0.0,-0.0
3150|23.518666666666665|38.026833333333336|34|-0.0,-0.0
3151|23.64866666666667|37.933|35|0.24871,-0.16775
3152|23.613000000000003|37.958733333333335|38|0.0,-0.0
3153|23.72027666666667|37.72135|60|12.27403,-6.30778
3154|23.61298333333333|37.958733333333335|38|0.0,-0.0
3155|23.564135|37.960345000000004|27|-0.0,0.0
3156|23.5635|37.95966666666666|0|0.0,0.0
3157|23.669528333333336|37.939546666666665|1|0.0,-0.0
3158|23.553145|37.889915|28|0.04772,-0.08788
3159|23.53502166666667|37.89344000000001|5|0.03811,-0.09245
3160|23.596181666666666|37.956786666666666|23|0.0,0.0
3161|23.65040166666667|37.93320666666667|36|0.08942,-0.04477
3162|23.58244333333333|37.95294166666667|7|0.0,-0.0
3163|23.56218166666667|37.9115|6|-0.0,-0.0
3164|23.596181666666666|37.956786666666666|23|0.0,0.0
3164|23.61301666666667|37.9587|38|0.0,-0.0
3164|23.68152666666667|37.929959999999994|9|0.0,0.0
3165|23.54808333333333|37.89708333333333|10|0.01219,-0.09925
3166|23.718995|37.723295|60|12.08528,-6.23747
3167|23.68063333333333|37.93083333333333|11|0.0,-0.0
3168|23.650164999999998|37.931783333333335|14|0.06157,0.0788
3169|23.61301666666667|37.95868333333333|38|0.0,-0.0
3170|23.522395|37.86149|13|0.09988,-0.00488
3171|23.594925|37.95514166666667|15|0.0,0.0
3172|23.71828|37.724408333333336|60|12.09615,-6.21637
3172|23.61301666666667|37.95868333333333|38|0.0,-0.0
3173|23.68309|37.92898666666667|16|0.0,0.0
3174|23.668271666666666|37.93813333333333|17|0.0,-0.0
3175|23.61301666666667|37.95868333333333|38|0.0,-0.0
3176|23.622706666666666|37.94086833333333|19|-0.0,-0.0
3177|23.628338333333332|37.942595000000004|32|0.0,-0.0
3178|23.71768833333333|37.725348333333336|60|12.04999,-6.08668
3179|23.61301666666667|37.95868333333333|38|0.0,-0.0
3180|23.717443333333332|37.72574|60|12.07116,-6.04458
3181|23.551445|37.95450666666667|20|0.09178,-0.03971
3182|23.589706666666665|37.95231166666667|21|0.0,0.0
3183|23.505426666666665|37.84700166666666|22|0.0,-0.0
3184|23.61301666666667|37.95868333333333|38|0.0,-0.0
3185|23.71702333333333|37.726409999999994|60|12.11307,-5.96016
3186|23.61301666666667|37.9587|38|0.0,-0.0
3187|23.61301666666667|37.9587|38|0.0,-0.0
3188|23.71641|37.727416666666656|60|12.07451,-5.81087
3189|23.549961666666665|37.87263333333333|31|0.0,-0.0
3190|23.71624333333333|37.727698333333336|60|12.11478,-5.72643
3190|23.61301666666667|37.9587|38|0.0,-0.0
3191|23.64866666666667|37.933|35|-0.0809,-0.05878
3192|23.71604333333333|37.72803333333333|60|12.12476,-5.70528
3193|23.60312|37.95511833333333|24|0.0,-0.0
3194|23.61301666666667|37.9587|38|0.0,-0.0
3195|23.71568333333333|37.72865333333333|60|12.1643,-5.62049
3196|23.61301666666667|37.9587|38|0.0,-0.0
3197|23.71526166666667|37.729385|60|12.20324,-5.53543
3197|23.61301666666667|37.9587|38|0.0,-0.0
3198|23.57384166666667|37.960058333333336|12|0.0,-0.0
3199|23.71507166666667|37.72972333333333|60|12.21288,-5.51413
3200|23.61301666666667|37.9587|38|0.0,-0.0
3201|23.714886666666665|37.73006333333333|60|12.15023,-5.40943
3202|23.714855|37.73012000000001|60|12.24158,-5.4501
3203|23.71473|37.73034500000001|60|12.15023,-5.40943
3204|23.61301666666667|37.9587|38|0.0,-0.0
3205|23.71432833333333|37.731078333333336|60|12.1877,-5.32447
3205|23.61301666666667|37.95868333333333|38|0.0,-0.0
3206|23.714141666666666|37.731415000000005|60|12.1877,-5.32447
3207|23.61301666666667|37.95868333333333|38|0.0,-0.0
3208|23.713898333333336|37.731865|60|12.21541,-5.26059
3209|23.56418833333333|37.96035|27|-0.0,0.0
3209|23.71380666666667|37.732035|60|12.20621,-5.2819
3210|23.61301666666667|37.95868333333333|38|0.0,-0.0
3211|23.669538333333332|37.939535|1|0.0,-0.0
3212|23.594826666666666|37.95569666666667|2|0.0,-0.0
3213|23.713591666666666|37.73243|60|12.21541,-5.26059
3214|23.59588333333333|37.95241666666666|3|0.0,-0.0
3215|23.55309|37.890023333333346|28|0.04772,-0.08788
3216|23.61301666666667|37.95868333333333|38|0.0,-0.0
3217|23.53061666666667|38.01558333333333|43|-0.03746,0.09272
3217|23.713256666666666|37.733053333333345|60|12.21541,-5.26059
3218|23.65045|37.93322|36|0.08499,-0.05269
3219|23.582446666666666|37.95295166666666|7|0.0,-0.0
3219|23.56218166666667|37.911425|6|-0.0,-0.0
3220|23.604733333333336|37.96035|8|-0.0,-0.0
3220|23.61301666666667|37.95868333333333|38|0.0,-0.0
3220|23.68152666666667|37.92996333333333|9|-0.0,0.0
3221|23.547966666666664|37.89708333333333|10|0.0309,-0.09511
3221|23.68063333333333|37.93083333333333|11|0.0,0.0
3221|23.71298166666667|37.733563333333336|60|12.14171,-5.17868
3222|23.61301666666667|37.95868333333333|38|0.0,-0.0
3223|23.53852|38.02421|47|-0.02739,-0.09617
3224|23.564276666666668|37.96130333333333|41|-0.09781,-0.02079
3225|23.712645|37.734185|60|12.13266,-5.19987
3226|23.522415|37.861546666666655|13|0.0915,0.04035
3227|23.65016666666667|37.931783333333335|14|0.05592,0.0829
3228|23.594925|37.955138333333345|15|0.0,-0.0
3228|23.61301666666667|37.95868333333333|38|0.0,-0.0
3229|23.68309|37.92898666666667|16|0.0,0.0
3230|23.668271666666666|37.938131666666656|17|0.0,-0.0
3231|23.61301666666667|37.95868333333333|38|0.0,-0.0
3232|23.622706666666666|37.94086166666667|19|0.0,0.0
3233|23.58871666666667|37.955566666666655|18|0.0,-0.0
3234|23.71203333333333|37.73531|60|12.12356,-5.22103
3235|23.61301666666667|37.95868333333333|38|0.0,-0.0
3236|23.523155|37.890353333333344|29|0.0196,-0.09806
3237|23.55146333333333|37.954521666666665|20|0.09178,-0.03971
3238|23.61301666666667|37.95868333333333|38|0.0,-0.0
3239|23.71145166666667|37.736375|60|12.10527,-5.26332
3240|23.61303333333333|37.95868333333333|38|0.0,-0.0
3241|23.61303333333333|37.958666666666666|38|0.0,-0.0
3242|23.54994333333333|37.87264166666667|31|0.0,-0.0
3243|23.61303333333333|37.958666666666666|38|0.0,-0.0
3244|23.64866666666667|37.933|35|0.09063,0.04226
3245|23.53061666666667|38.01553333333333|43|-0.0891,0.0454
3246|23.60313666666667|37.95513500000001|24|0.0,-0.0
3247|23.61303333333333|37.958666666666666|38|0.0,-0.0
3248|23.61303333333333|37.958666666666666|38|0.0,-0.0
3249|23.57384166666667|37.960058333333336|12|-0.0,-0.0
3250|23.72575|37.87789833333333|44|0.0,0.0
3251|23.56386666666667|37.92618333333333|45|-0.0,-0.0
3252|23.61303333333333|37.95868333333333|38|0.0,-0.0
3253|23.518833333333333|38.026833333333336|34|-0.0,-0.0
3254|23.58021166666667|37.954485|26|0.0,-0.0
3255|23.61303333333333|37.95868333333333|38|0.0,-0.0
3256|23.564165|37.96033833333333|27|-0.0,0.0
3257|23.5635|37.95966666666666|0|0.0,0.0
3258|23.59583333333333|37.9525|3|0.0,-0.0
3259|23.55309333333333|37.89008833333333|28|0.04772,-0.08788
3260|23.5442|37.88373333333333|4|0.03746,-0.09272
3261|23.59481|37.955733333333335|2|0.0,-0.0
3262|23.58245166666667|37.95295333333333|7|0.0,-0.0
3262|23.53484833333333|37.893516666666656|5|0.05664,-0.08241
3263|23.650426666666664|37.933248333333346|36|0.09373,-0.03486
3264|23.56215833333333|37.91142833333333|6|0.0,-0.0
3265|23.604733333333336|37.960366666666665|8|-0.0,-0.0
3265|23.61303333333333|37.95868333333333|38|0.0,-0.0
3265|23.68152666666667|37.929965|9|0.0,-0.0
3266|23.65016833333333|37.931783333333335|14|0.0,-0.0
3267|23.61303333333333|37.95868333333333|38|0.0,-0.0
3268|23.706916666666665|37.744448333333345|60|11.82014,-5.41149
3269|23.56427|37.96128833333333|41|-0.09829,-0.0184
3270|23.61303333333333|37.95868333333333|38|0.0,-0.0
3271|23.594925|37.95514|15|0.0,-0.0
3271|23.68308833333333|37.928988333333336|16|0.0,-0.0
3272|23.66824833333333|37.93815833333333|17|0.0,-0.0
3273|23.61303333333333|37.95868333333333|38|0.0,-0.0
3274|23.622708333333332|37.94086|19|-0.01908,-0.09816
3275|23.628335|37.94260333333333|32|0.0,-0.0
3276|23.61303333333333|37.95868333333333|38|0.0,-0.0
3277|23.70595666666667|37.746096666666666|60|11.71983,-5.39032
3278|23.58967166666667|37.952275|21|0.1,0.0
3278|23.551415|37.954446666666655|20|0.09178,-0.03971
3279|23.50546833333333|37.847005|22|0.0,-0.0
3280|23.70563833333333|37.74664|60|11.7104,-5.41077
3281|23.57113|37.960201666666656|30|0.0,-0.0
3282|23.61303333333333|37.95868333333333|38|0.0,-0.0
3283|23.70535333333333|37.74712833333333|60|11.69144,-5.45162
3284|23.61303333333333|37.95868333333333|38|0.0,-0.0
3285|23.73083333333333|37.73605|61|18.57943,-8.66342
3286|23.54992333333333|37.87265333333333|31|0.0,-0.0
3287|23.61303333333333|37.958666666666666|38|0.0,-0.0
3288|23.61303333333333|37.958666666666666|38|0.0,-0.0
3289|23.61303333333333|37.958666666666666|38|0.0,-0.0
3290|23.72935|37.73855|61|18.4254,-8.98636
3291|23.61303333333333|37.95868333333333|38|0.0,-0.0
3292|23.57384166666667|37.960058333333336|12|-0.0,0.0
3293|23.59617833333333|37.95679166666665|23|0.0,0.0
3293|23.61303333333333|37.95868333333333|38|0.0,-0.0
3294|23.56385|37.926116666666665|45|-0.0,-0.0
3295|23.61303333333333|37.95868333333333|38|0.0,-0.0
3296|23.61303333333333|37.95868333333333|38|0.0,-0.0
3297|23.61303333333333|37.958666666666666|38|0.0,-0.0
3298|23.5635|37.95966666666666|0|0.0,0.0
3298|23.669535|37.93955500000001|1|0.0,-0.0
3299|23.61303333333333|37.958666666666666|38|0.0,-0.0
3300|23.594804999999997|37.955763333333344|2|0.0,-0.0
3301|23.70214833333333|37.752655|60|11.73857,-5.34938
3302|23.595866666666666|37.9525|3|0.0,0.0
3303|23.61303333333333|37.958666666666666|38|0.0,-0.0
3304|23.5441|37.88375|4|0.0454,-0.0891
3305|23.650406666666665|37.93322|36|0.09265,-0.03762
3305|23.534766666666666|37.89355666666667|5|0.05807,-0.08141
3306|23.58247166666667|37.95297833333333|7|0.0,-0.0
3306|23.562166666666666|37.911456666666666|6|0.0,0.0
3307|23.604733333333336|37.9604|8|-0.0,-0.0
3307|23.61303333333333|37.958666666666666|38|0.0,-0.0
3308|23.68063333333333|37.93083333333333|11|0.0,0.0
